,height,geometry,木,涂料,红砖,金属,面砖,玻璃,青砖
6623,26.25409,"POLYGON ((370178.9031771636 3284968.401884485, 370180.6130467718 3284968.480884474, 370180.5817078287 3284966.873413309, 370178.9234179873 3284966.829014786, 370178.9031771636 3284968.401884485))",0,1,0,0,0,0,0
6624,29.57002,"POLYGON ((370183.6857560659 3284968.622850846, 370186.1225605905 3284968.735436931, 370186.1586863417 3284967.022729551, 370183.7671064343 3284966.958698155, 370183.6857560659 3284968.622850846))",0,1,0,0,0,0,0
6625,28.78692,"POLYGON ((370181.6429839833 3284966.901827578, 370181.6688364269 3284968.529664429, 370182.5945253242 3284968.572433425, 370182.6197040025 3284966.927977968, 370181.6429839833 3284966.901827578))",0,1,0,0,0,0,0
6626,22.40076,"POLYGON ((369551.036728953 3284804.332856931, 369555.9186000358 3284806.733128672, 369556.1271049147 3284806.361105142, 369551.2244871324 3284803.954833474, 369551.036728953 3284804.332856931))",0,1,0,0,0,0,0
6627,21.13952,"POLYGON ((370104.8851474505 3284833.121181089, 370106.5683930879 3284834.898747599, 370107.8854841636 3284833.686462721, 370106.1385787316 3284831.891288873, 370104.8851474505 3284833.121181089))",0,1,0,0,0,0,0
6628,26.23031,"POLYGON ((370097.7843642673 3284840.500936231, 370099.8801110014 3284838.738481386, 370096.9512232887 3284835.335679056, 370097.999292722 3284834.336848218, 370096.7201164495 3284832.994675932, 370094.1491988553 3284835.563840777, 370097.7843642673 3284840.500936231))",0,1,0,0,0,0,0
6629,21.00875,"POLYGON ((370099.3512374228 3284831.202550473, 370098.7591175688 3284830.647208849, 370097.2099569049 3284832.281806326, 370097.738891718 3284832.832524484, 370099.3512374228 3284831.202550473))",0,1,0,0,0,0,0
6630,27.95364,"POLYGON ((370102.0779429926 3284958.234890081, 370095.6411121096 3284961.077344134, 370096.0821098238 3284962.224814858, 370102.4858863009 3284959.383443439, 370102.0779429926 3284958.234890081))",0,0,0,0,1,0,0
6631,27.15445,"POLYGON ((370095.3407217916 3284939.277350916, 370098.3362856656 3284938.133244315, 370096.085655313 3284931.807713119, 370093.0602519978 3284932.709177753, 370095.3407217916 3284939.277350916))",0,1,0,0,0,0,0
6632,30.60034,"POLYGON ((369760.7761561144 3285142.204192741, 369759.712298613 3285142.124984447, 369759.5345334485 3285144.512572838, 369760.5963424956 3285144.591628615, 369760.7761561144 3285142.204192741))",0,0,1,0,0,0,0
6633,29.86808,"POLYGON ((369743.5492255436 3285145.142923946, 369744.816924951 3285145.227851197, 369745.3250133134 3285137.643674575, 369743.9870825 3285137.554042293, 369743.5492255436 3285145.142923946))",0,0,1,0,0,0,0
6634,21.70294,"POLYGON ((369964.4337057332 3284794.649545617, 369962.2805278739 3284797.935601195, 369964.1634076526 3284799.136031255, 369966.3294173973 3284795.91117974, 369964.4337057332 3284794.649545617))",0,1,0,0,0,0,0
6635,20.13474,"POLYGON ((369986.8151285993 3284801.942321271, 369987.6867783861 3284801.897804296, 369987.3279375583 3284794.936624292, 369986.4706792599 3284794.979029819, 369986.8151285993 3284801.942321271))",0,0,0,0,1,0,0
6636,20.02273,"POLYGON ((369987.0259872712 3284806.204981184, 369987.3682924667 3284813.124927191, 369988.2625718797 3284813.079254476, 369987.9091846962 3284806.159874445, 369987.0259872712 3284806.204981184))",0,0,0,0,1,0,0
6637,19.72884,"POLYGON ((369987.5792106129 3284817.388789402, 369987.9205071721 3284824.288345113, 369988.8385560773 3284824.241225827, 369988.4829415344 3284817.342632711, 369987.5792106129 3284817.388789402))",0,0,0,0,1,0,0
6638,19.4242,"POLYGON ((369988.1526793186 3284828.981872236, 369988.3387110867 3284832.742638409, 369989.2747993907 3284832.703942459, 369989.0804819483 3284828.934363851, 369988.1526793186 3284828.981872236))",0,1,0,0,0,0,0
6639,43.49247,"POLYGON ((369946.0201229099 3284808.601564232, 369940.2318670722 3284804.913555751, 369939.7493844349 3284805.668295855, 369945.5320813917 3284809.365000008, 369946.0201229099 3284808.601564232))",0,1,0,0,0,0,0
6640,42.93849,"POLYGON ((369949.6902876738 3284810.940023199, 369949.1987214293 3284811.70897265, 369954.9654746484 3284815.395484455, 369955.462584449 3284814.617863309, 369949.6902876738 3284810.940023199))",0,1,0,0,0,0,0
6641,28.9,"POLYGON ((369936.5746739861 3284802.583361732, 369933.8241523216 3284800.830856744, 369933.378674794 3284801.595692879, 369936.0957036158 3284803.332607649, 369936.5746739861 3284802.583361732))",0,1,0,0,0,0,0
6642,28.9,"POLYGON ((369958.6433676379 3284817.74665077, 369964.4132969985 3284821.435192985, 369964.9182971045 3284820.642605381, 369959.1421171166 3284816.962291069, 369958.6433676379 3284817.74665077))",0,1,0,0,0,0,0
6643,43.84599,"POLYGON ((369980.6512597259 3284831.962558558, 369980.533681279 3284827.92856984, 369976.6441653296 3284828.102900717, 369976.7080672607 3284829.421009853, 369980.6512597259 3284831.962558558))",0,1,0,0,0,0,0
6644,43.79654,"POLYGON ((369987.9342475124 3284824.566116001, 369982.2413041852 3284824.991380513, 369982.5009971159 3284830.354081929, 369983.6739569968 3284830.297280448, 369983.7416476393 3284832.932671463, 369988.3387110867 3284832.742638409, 369987.9342475124 3284824.566116001))",0,0,0,0,1,0,0
6645,41.20096,"POLYGON ((369987.5650092242 3284817.101698088, 369986.8269566912 3284802.181434689, 369984.1412624381 3284802.290446803, 369984.3067017635 3284806.366318827, 369982.5484949928 3284806.447691875, 369982.6990464749 3284809.700619493, 369984.3920976799 3284809.62226196, 369984.865050857 3284817.268697966, 369987.5650092242 3284817.101698088))",0,0,0,0,1,0,0
6646,41.10618,"POLYGON ((369986.4574114624 3284794.710811755, 369986.4706792599 3284794.979029819, 369987.3279375583 3284794.936624292, 369986.9262573514 3284787.144399911, 369982.1989661474 3284787.320904508, 369982.3086112086 3284789.691244897, 369984.103196796 3284789.608232582, 369984.424303974 3284794.835699283, 369986.4574114624 3284794.710811755))",0,0,0,0,1,0,0
6647,41.63494,"POLYGON ((369984.103196796 3284789.608232582, 369982.3086112086 3284789.691244897, 369982.1989661474 3284787.320904508, 369974.6806632187 3284787.601618135, 369976.6441653296 3284828.102900717, 369980.533681279 3284827.92856984, 369980.6512597259 3284831.962558558, 369982.2519261027 3284832.994253458, 369983.7416476393 3284832.932671463, 369983.6739569968 3284830.297280448, 369982.5009971159 3284830.354081929, 369982.2413041852 3284824.991380513, 369987.9342475124 3284824.566116001, 369987.5650092242 3284817.101698088, 369984.865050857 3284817.268697966, 369984.3920976799 3284809.62226196, 369982.6990464749 3284809.700619493, 369982.5484949928 3284806.447691875, 369984.3067017635 3284806.366318827, 369984.1412624381 3284802.290446803, 369986.8269566912 3284802.181434689, 369986.4574114624 3284794.710811755, 369984.424303974 3284794.835699283, 369984.103196796 3284789.608232582))",0,0,0,0,1,0,0
6648,29.07441,"POLYGON ((369939.7719719196 3284788.872292586, 369939.9272037931 3284791.01711577, 369972.7691395255 3284812.141246017, 369973.5838119257 3284827.30566618, 369976.7080672588 3284829.421009853, 369974.6806632187 3284787.601618135, 369964.0387715185 3284787.998958334, 369964.244420155 3284791.902800132, 369968.8253367739 3284791.633187778, 369969.4885662282 3284802.901954992, 369962.0303849773 3284798.317354817, 369964.607230627 3284794.384721952, 369961.3124359064 3284792.271583995, 369957.8202276165 3284797.719485618, 369954.7222951446 3284795.836069947, 369955.7730150288 3284794.107795468, 369952.7682332797 3284792.166045405, 369949.1366298106 3284790.335256774, 369945.6759834411 3284788.641618973, 369939.7719719196 3284788.872292586))",0,1,0,0,0,0,0
6649,40.74047,"POLYGON ((369975.2063581096 3284828.404245662, 369976.7080672588 3284829.421009853, 369976.4823093442 3284824.764287051, 369975.0040045008 3284824.835955266, 369975.2063581096 3284828.404245662))",0,1,0,0,0,0,0
6650,30.80357,"POLYGON ((369975.9015070777 3284812.784041852, 369974.3907353273 3284812.857284063, 369974.6641674833 3284817.928994371, 369976.147448197 3284817.857084926, 369975.9015070777 3284812.784041852))",0,1,0,0,0,0,0
6651,31.32259,"POLYGON ((369975.399689951 3284802.433028126, 369973.9355494045 3284802.504009658, 369974.2068920303 3284807.520685727, 369975.6429643668 3284807.451064944, 369975.399689951 3284802.433028126))",0,1,0,0,0,0,0
6652,31.92467,"POLYGON ((369974.8175647752 3284790.425495218, 369973.3541242499 3284790.49644281, 369973.5798606761 3284795.597826488, 369975.0648292499 3284795.52583521, 369974.8175647752 3284790.425495218))",0,1,0,0,0,0,0
6653,40.77999,"POLYGON ((369972.7527008783 3284812.130672583, 369972.6728437617 3284810.364427779, 369969.823885656 3284808.573753061, 369969.0626706826 3284809.757223006, 369972.7527008783 3284812.130672583))",0,1,0,0,0,0,0
6654,40.57768,"POLYGON ((369965.2344359346 3284807.294879431, 369965.9987315312 3284806.106620004, 369961.7548879823 3284803.394954739, 369960.99878213 3284804.570481472, 369965.2344359346 3284807.294879431))",0,1,0,0,0,0,0
6655,29.48699,"POLYGON ((369956.535595919 3284801.699733304, 369957.327303879 3284800.468855556, 369952.9950670833 3284797.699048486, 369952.2109634364 3284798.918103727, 369956.535595919 3284801.699733304))",0,1,0,0,0,0,0
6656,38.44361,"POLYGON ((369946.4361896943 3284795.203734582, 369947.1797425458 3284794.04772415, 369942.8710690793 3284791.26011214, 369942.1201240662 3284792.427615253, 369946.4361896943 3284795.203734582))",0,1,0,0,0,0,0
6657,42.3109,"POLYGON ((369964.9182971064 3284820.642605381, 369964.4132969985 3284821.435192985, 369973.5838119276 3284827.30566618, 369973.3267319649 3284822.520345671, 369966.8612364763 3284818.247490346, 369965.1716814777 3284820.804050162, 369964.9182971064 3284820.642605381))",0,0,0,0,1,0,0
6658,41.40036,"POLYGON ((369937.9979363428 3284798.111452244, 369936.0016010171 3284796.807643209, 369933.5565819396 3284800.660373289, 369939.967096989 3284804.74485652, 369943.1949729314 3284799.802474149, 369938.7933401167 3284796.893564804, 369937.9979363428 3284798.111452244))",0,0,0,0,1,0,0
6659,43.44796,"POLYGON ((369946.3150093723 3284808.789452225, 369958.8755313624 3284816.792434977, 369960.3224762268 3284814.529303176, 369953.935773097 3284810.445931952, 369954.9485154748 3284808.913495021, 369953.0605771085 3284807.665812226, 369953.6785324709 3284806.730749529, 369949.4073042823 3284803.908020755, 369946.3150093723 3284808.789452225))",0,0,0,0,1,0,0
6660,42.3109,"POLYGON ((369964.9182971064 3284820.642605381, 369965.1716814777 3284820.804050162, 369966.8612364763 3284818.247490346, 369973.3267319649 3284822.520345671, 369972.7691395273 3284812.141246017, 369939.7490895111 3284790.902551591, 369936.0016010171 3284796.807643209, 369937.9979363428 3284798.111452244, 369938.7933401167 3284796.893564804, 369943.1949729314 3284799.802474149, 369939.967096989 3284804.74485652, 369946.3150093723 3284808.789452225, 369949.4073042823 3284803.908020755, 369953.6785324709 3284806.730749529, 369953.0605771085 3284807.665812226, 369954.9485154748 3284808.913495021, 369953.935773097 3284810.445931952, 369960.3224762268 3284814.529303176, 369958.8755313624 3284816.792434977, 369964.9182971064 3284820.642605381))",0,0,0,0,1,0,0
6661,28.91377,"POLYGON ((370190.6618277626 3285020.363679308, 370194.1735746264 3285019.517791446, 370193.7486108122 3285017.700291689, 370190.2494725268 3285018.595339525, 370190.6618277626 3285020.363679308))",0,1,0,0,0,0,0
6662,22.82773,"POLYGON ((369542.9598178016 3284809.226397928, 369547.3983845599 3284811.430962753, 369547.648080267 3284810.924916703, 369543.1970860446 3284808.725040473, 369542.9598178016 3284809.226397928))",0,0,1,0,0,0,0
6663,31.1994,"POLYGON ((369781.8229242526 3285082.762039229, 369781.19814434 3285082.717447221, 369780.6725816149 3285090.316048378, 369781.3116498506 3285090.365965288, 369781.8229242526 3285082.762039229))",0,1,0,0,0,0,0
6664,21.58462,"POLYGON ((369493.6375106787 3284956.301896729, 369494.1319642328 3284955.919544607, 369492.6135615706 3284953.955963008, 369492.1191080175 3284954.338315135, 369493.6375106787 3284956.301896729))",0,1,0,0,0,0,0
6665,35.5271,"POLYGON ((370194.3236424597 3285036.066966306, 370197.8544018017 3285035.230728643, 370197.4322411474 3285033.420339407, 370193.8898721505 3285034.206790347, 370194.3236424597 3285036.066966306))",0,1,0,0,0,0,0
6666,34.99411,"POLYGON ((370210.2293072632 3285032.299811803, 370209.8536041584 3285030.662638938, 370206.3329089796 3285031.444278017, 370206.7199768294 3285033.130974166, 370210.2293072632 3285032.299811803))",0,1,0,0,0,0,0
6667,28.4597,"POLYGON ((370270.2226467133 3284801.070426531, 370270.0845823763 3284799.514328158, 370266.2451871438 3284799.725932855, 370266.3404868767 3284801.292545957, 370270.2226467133 3284801.070426531))",0,1,0,0,0,0,0
6668,28.43127,"POLYGON ((370262.6403883323 3284801.506164882, 370266.3404868767 3284801.292545957, 370266.2451871438 3284799.725932855, 370262.61574715 3284799.925966064, 370262.6403883323 3284801.506164882))",0,1,0,0,0,0,0
6669,28.5066,"POLYGON ((370282.7319382811 3284800.354702087, 370282.6566471336 3284798.83952838, 370278.824217286 3284799.031277856, 370278.8911350295 3284800.574455284, 370282.7319382811 3284800.354702087))",0,1,0,0,0,0,0
6670,28.37083,"POLYGON ((370246.5208641905 3284802.430478817, 370250.307121519 3284802.218205161, 370250.2104375763 3284800.612731285, 370246.4862708272 3284800.802315572, 370246.5208641905 3284802.430478817))",0,1,0,0,0,0,0
6671,27.85736,"POLYGON ((370250.307121519 3284802.218205161, 370253.9983483516 3284802.005098432, 370253.9346043253 3284800.423146999, 370250.2104375763 3284800.612731285, 370250.307121519 3284802.218205161))",0,1,0,0,0,0,0
6672,28.5262,"POLYGON ((370287.9601974702 3284800.05928053, 370292.0643894495 3284799.827424655, 370291.9875786966 3284798.292282084, 370287.8848897712 3284798.555112118, 370287.9601974702 3284800.05928053))",0,1,0,0,0,0,0
6673,20.50447,"POLYGON ((370287.8863012958 3284798.583322924, 370285.0624091579 3284798.707154199, 370285.1286502779 3284800.219241582, 370287.9601974702 3284800.05928053, 370287.8863012958 3284798.583322924))",0,1,0,0,0,0,0
6674,24.16472,"POLYGON ((370270.0845823763 3284799.514328158, 370270.2226467133 3284801.070426531, 370273.3470495744 3284800.89166249, 370273.2554824445 3284799.288938649, 370270.0845823763 3284799.514328158))",0,1,0,0,0,0,0
6675,28.33842,"POLYGON ((370237.8759401962 3284802.92115712, 370240.9536169805 3284802.745066533, 370240.8868361721 3284801.215147039, 370237.8073404562 3284801.349566674, 370237.8759401962 3284802.92115712))",0,1,0,0,0,0,0
6676,31.40959,"POLYGON ((370060.2537840763 3284862.485511083, 370060.8282532049 3284863.598919753, 370066.4576087706 3284860.780344002, 370065.8831396438 3284859.666935332, 370060.2537840763 3284862.485511083))",0,1,0,0,0,0,0
6677,19.77217,"POLYGON ((370081.152167324 3284845.601569075, 370082.9302641964 3284848.641670249, 370089.9069614783 3284844.097889949, 370087.9871262154 3284841.150100095, 370081.152167324 3284845.601569075))",0,1,0,0,0,0,0
6678,22.0356,"POLYGON ((369689.6259423653 3284820.611704154, 369685.7014694083 3284826.230053516, 369686.4013666958 3284826.753533365, 369690.8759823199 3284820.999794932, 369689.6259423653 3284820.611704154))",0,1,0,0,0,0,0
6679,23.14937,"POLYGON ((369686.5970097268 3284826.501963416, 369687.4406260299 3284827.117223958, 369691.6675672 3284821.602698853, 369690.8759823199 3284820.999794932, 369686.5970097268 3284826.501963416))",0,1,0,0,0,0,0
6680,26.45608,"POLYGON ((370189.5268936018 3284917.01267278, 370189.43772058 3284916.310773538, 370185.7823786121 3284916.793608924, 370185.8999715848 3284917.525542276, 370189.5268936018 3284917.01267278))",0,0,1,0,0,0,0
6681,23.64767,"POLYGON ((370192.3809897592 3284915.921996094, 370189.43772058 3284916.310773538, 370189.5268936018 3284917.01267278, 370192.4944339525 3284916.593043985, 370192.3809897592 3284915.921996094))",0,0,1,0,0,0,0
6682,25.84328,"POLYGON ((369762.8493646076 3284840.372415133, 369763.824974806 3284840.795744013, 369766.7340137782 3284834.131641377, 369765.8232918698 3284833.734059837, 369765.7048468338 3284833.998451041, 369765.5967975184 3284834.070042178, 369765.4920577779 3284834.146393551, 369765.3908371702 3284834.227352394, 369765.2933382215 3284834.312756725, 369765.1997560021 3284834.402435677, 369765.1102777515 3284834.49620981, 369765.0250824988 3284834.593891509, 369764.9443406975 3284834.69528533, 369764.8816396343 3284834.780956134, 369764.8221188923 3284834.868866263, 369764.7658583634 3284834.958897715, 369764.7129335711 3284835.050929649, 369764.6634155521 3284835.144838514, 369764.6173707806 3284835.240498269, 369764.5784444585 3284835.357205307, 369764.5436215904 3284835.475201735, 369764.5129447393 3284835.594343338, 369764.4864514051 3284835.714484474, 369764.464173968 3284835.8354783, 369764.4461396607 3284835.957176918, 369764.4304230921 3284836.10062092, 369764.4206008008 3284836.244588677, 369764.4166893028 3284836.388838088, 369764.4186951797 3284836.533126578, 369764.4266150538 3284836.677211514, 369764.4404356107 3284836.820850592, 369764.2986311261 3284837.137384403, 369764.1938855583 3284837.229777979, 369764.0914252019 3284837.32469943, 369763.9913110528 3284837.422092255, 369763.8936027028 3284837.521898491, 369763.8052431121 3284837.616504543, 369763.7190452646 3284837.713084318, 369763.6350532379 3284837.811588438, 369763.5533099789 3284837.911966534, 369763.4811889753 3284838.011279063, 369763.4132159315 3284838.113475362, 369763.3495060075 3284838.218382288, 369763.2901671389 3284838.325822117, 369763.2352998545 3284838.43561282, 369763.1849971097 3284838.547568398, 369763.139344126 3284838.66149918, 369763.0984182488 3284838.777212143, 369763.0592843937 3284838.905104348, 369763.0259246845 3284839.034622706, 369762.998406224 3284839.165506663, 369762.9767843764 3284839.297492912, 369762.9611026337 3284839.430315947, 369762.9513925454 3284839.563708561, 369762.9476736458 3284839.697402406, 369762.9499534145 3284839.831128536, 369762.9582272656 3284839.96461793, 369762.9724785555 3284840.097602047, 369762.8493646076 3284840.372415133))",0,1,0,0,0,0,0
6683,27.85537,"POLYGON ((370128.3593751658 3284942.801934477, 370130.3534571007 3284949.996776767, 370131.4279577695 3284949.690866817, 370129.2561599035 3284942.546117494, 370128.3593751658 3284942.801934477))",0,1,0,0,0,0,0
6684,22.98687,"POLYGON ((370177.5420206822 3284856.319139138, 370177.1097673671 3284848.896726573, 370175.9666471407 3284848.971487969, 370176.3697503153 3284856.396816103, 370177.5420206822 3284856.319139138))",0,1,0,0,0,0,0
6685,22.3777,"POLYGON ((369556.3503685016 3284754.714030229, 369561.2642689757 3284756.773665946, 369561.6840723054 3284755.772094758, 369556.7364408122 3284753.72895455, 369556.3503685016 3284754.714030229))",0,1,0,0,0,0,0
6686,26.71737,"POLYGON ((370308.5767905656 3284777.698912676, 370311.2428251207 3284779.884302001, 370317.0633780863 3284772.908263139, 370315.0891024694 3284771.289101234, 370314.561546077 3284772.105901908, 370313.0985232359 3284772.238534376, 370308.5767905656 3284777.698912676))",0,0,0,0,1,0,0
6687,23.59561,"POLYGON ((370315.0891024694 3284771.289101234, 370313.2651028614 3284769.793185137, 370309.1825429546 3284774.924994605, 370310.185851994 3284775.755833607, 370313.0985232359 3284772.238534376, 370314.561546077 3284772.105901908, 370315.0891024694 3284771.289101234))",0,0,0,0,1,0,0
6688,24.92305,"POLYGON ((370381.5520125479 3284734.626839504, 370373.5214714808 3284734.18364541, 370373.4734369675 3284735.166007429, 370381.5116283782 3284735.61884081, 370381.5520125479 3284734.626839504))",0,0,0,0,1,0,0
6689,26.86567,"POLYGON ((370377.1312323287 3284745.80475598, 370376.7587493919 3284752.774118688, 370378.0326455897 3284752.831727, 370378.0475309771 3284752.524467895, 370378.3687716844 3284745.893526578, 370377.1312323287 3284745.80475598))",0,0,0,0,1,0,0
6690,20.53106,"POLYGON ((369832.8743716385 3284896.205026379, 369836.3011101978 3284896.520585677, 369836.574874606 3284894.850116922, 369833.1210824857 3284894.479959114, 369832.8743716385 3284896.205026379))",0,0,1,0,0,0,0
6691,24.65236,"POLYGON ((369470.3904230203 3284916.808094094, 369468.7387247831 3284917.453490788, 369469.4981971644 3284919.397131344, 369471.0954250302 3284918.773018802, 369470.3904230203 3284916.808094094))",0,1,0,0,0,0,0
6692,28.50033,"POLYGON ((369430.9458651729 3284956.141735675, 369430.1638217568 3284957.612218222, 369432.0461210432 3284958.613277202, 369432.8281644564 3284957.142794657, 369430.9458651729 3284956.141735675))",0,1,0,0,0,0,0
6693,24.62282,"POLYGON ((369453.773885035 3284950.150598777, 369440.3422283651 3284955.392141795, 369440.9156898484 3284956.861659026, 369454.1423671506 3284951.516934637, 369453.773885035 3284950.150598777))",0,1,0,0,0,0,0
6694,24.57252,"POLYGON ((369468.9485649988 3284944.228861813, 369462.5426633609 3284946.728688143, 369463.2598727206 3284948.29375574, 369469.6928714607 3284945.945028273, 369468.9485649988 3284944.228861813))",0,1,0,0,0,0,0
6695,24.64736,"POLYGON ((369476.5793696186 3284941.251031775, 369470.3038521837 3284943.699977234, 369471.0584066436 3284945.341652296, 369477.1887180842 3284942.869878372, 369476.5793696186 3284941.251031775))",0,1,0,0,0,0,0
6696,26.65707,"POLYGON ((369449.4304646682 3284916.400279677, 369447.0403743964 3284915.168984637, 369441.6698062951 3284925.573608642, 369444.0681562405 3284926.809158795, 369449.4304646682 3284916.400279677))",0,1,0,0,0,0,0
6697,25.22957,"POLYGON ((370135.1370481877 3284889.589462368, 370138.6103526605 3284890.316821948, 370138.8223892646 3284889.304299794, 370135.3521950487 3284888.581829648, 370135.1370481877 3284889.589462368))",0,0,0,0,0,0,0
6698,20.98139,"POLYGON ((370133.7784614041 3284895.952355485, 370133.9607495628 3284895.098615337, 370129.8776834263 3284894.303141342, 370129.7125054579 3284895.113694834, 370133.7784614041 3284895.952355485))",0,1,0,0,0,0,0
6699,26.31247,"POLYGON ((370253.1706457715 3285055.1518717, 370254.957714526 3285057.294816488, 370255.644973537 3285056.702505896, 370255.6457237517 3285056.697079994, 370255.6848177882 3285056.414334161, 370254.293664407 3285054.732109401, 370253.6330887303 3285054.758747814, 370253.1706457715 3285055.1518717))",0,0,0,1,0,0,0
6700,23.26768,"POLYGON ((370252.4962819275 3285051.394989017, 370252.2957076468 3285051.552379141, 370251.5992810726 3285052.098863285, 370251.5265049571 3285052.155970516, 370253.5593895465 3285054.821399672, 370254.5003477847 3285054.021488778, 370252.4962819275 3285051.394989017))",0,0,0,1,0,0,0
6701,43.59679,"POLYGON ((370388.6542889066 3285059.637645667, 370389.5271556284 3285059.734788055, 370389.8001850909 3285057.372772017, 370388.9172847662 3285057.274512984, 370388.6542889066 3285059.637645667))",0,1,0,0,0,0,0
6702,21.30001,"POLYGON ((369617.4891964924 3284906.334838878, 369616.7190572917 3284906.649550846, 369617.2732980531 3284909.043583652, 369618.0275038052 3284908.851816857, 369617.4891964924 3284906.334838878))",0,1,0,0,0,0,0
6703,22.31782,"POLYGON ((369656.3838518225 3284973.03435122, 369656.0013227081 3284974.588816794, 369656.8278492689 3284974.792211758, 369657.2038066871 3284973.236128995, 369656.3838518225 3284973.03435122))",0,0,1,0,0,0,0
6704,23.7243,"POLYGON ((369711.9466977594 3285069.575425446, 369711.9579827059 3285070.632758718, 369714.3619659767 3285070.558090111, 369714.3288810141 3285069.4929075, 369711.9466977594 3285069.575425446))",0,0,0,0,1,0,0
6705,23.69905,"POLYGON ((369551.5059622228 3284767.222114818, 369551.0106544206 3284768.429526566, 369560.5131181311 3284772.327653641, 369560.9963069204 3284771.160538984, 369551.5059622228 3284767.222114818))",0,1,0,0,0,0,0
6706,26.3591,"POLYGON ((370069.82466897 3285009.090787975, 370074.0153695755 3285008.104819186, 370073.6090832939 3285006.391460683, 370069.4066779781 3285007.354782769, 370069.82466897 3285009.090787975))",0,1,0,0,0,0,0
6707,32.30877,"POLYGON ((370077.5766085032 3285007.266947251, 370081.7891668929 3285006.275835864, 370081.3769553239 3285004.593646435, 370077.2087259423 3285005.484464575, 370077.5766085032 3285007.266947251))",0,1,0,0,0,0,0
6708,26.64708,"POLYGON ((370096.097705177 3285031.871248202, 370089.0948410705 3285032.703771506, 370089.253040066 3285034.087624075, 370096.2529209405 3285033.229679462, 370096.097705177 3285031.871248202))",0,0,0,1,0,0,0
6709,29.74085,"POLYGON ((370089.0948410705 3285032.703771506, 370082.4215931231 3285033.497108964, 370082.5776245482 3285034.862000627, 370089.253040066 3285034.087624075, 370089.0948410705 3285032.703771506))",0,0,0,1,0,0,0
6710,26.38497,"POLYGON ((370075.311027254 3285034.342436206, 370075.4688988738 3285035.723425055, 370082.5776245482 3285034.862000627, 370082.4215931231 3285033.497108964, 370075.311027254 3285034.342436206))",0,0,0,1,0,0,0
6711,26.40134,"POLYGON ((370068.0937547842 3285035.20044907, 370068.2534942133 3285036.597776674, 370075.4688988738 3285035.723425055, 370075.311027254 3285034.342436206, 370068.0937547842 3285035.20044907))",0,0,0,1,0,0,0
6712,26.44579,"POLYGON ((370105.6312153675 3285024.65786141, 370105.2358315 3285024.757431453, 370106.1504916772 3285028.573188048, 370106.4931560559 3285028.492617784, 370105.6312153675 3285024.65786141))",0,1,0,0,0,0,0
6713,25.604,"POLYGON ((370095.5360725392 3285015.911320457, 370092.9396903617 3285016.587027686, 370093.5149143804 3285019.004291931, 370096.2172658853 3285018.230255466, 370095.5360725392 3285015.911320457))",0,1,0,0,0,0,0
6714,26.40326,"POLYGON ((369751.3903675452 3284869.820597939, 369750.9799288353 3284871.076569801, 369760.736701753 3284874.188053753, 369761.1360046491 3284872.94946049, 369757.5256400155 3284871.785535986, 369757.3430011617 3284872.35824208, 369754.8312790236 3284871.528941177, 369755.0171414735 3284870.94612675, 369751.3903675452 3284869.820597939))",0,1,0,0,0,0,0
6715,28.31692,"POLYGON ((369754.7321419846 3284882.453678556, 369751.1060699821 3284881.288845109, 369750.7160561364 3284882.502939954, 369754.3354478702 3284883.688568769, 369754.7321419846 3284882.453678556))",0,0,0,0,1,0,0
6716,21.09415,"POLYGON ((369602.7868331047 3284906.485094195, 369602.7600145768 3284906.645469474, 369603.2136125574 3284908.010173194, 369603.8878213093 3284907.786080798, 369603.3865891853 3284906.27806407, 369602.7868331047 3284906.485094195))",0,1,0,0,0,0,0
6717,27.13819,"POLYGON ((369756.4937127708 3285082.128150212, 369756.4537651073 3285082.614066875, 369760.5312212016 3285082.919221235, 369760.5724736135 3285082.368008723, 369756.4937127708 3285082.128150212))",0,1,0,0,0,0,0
6718,26.72008,"POLYGON ((370131.0741166752 3284938.646542726, 370133.1031539608 3284951.362589024, 370138.2683786545 3284950.922438534, 370138.1825331189 3284949.898250032, 370133.9010328101 3284950.300195618, 370132.2684250493 3284940.114036096, 370131.8977469197 3284938.51083234, 370131.0741166752 3284938.646542726))",0,0,0,1,0,0,0
6719,25.35199,"POLYGON ((369991.2771297628 3284867.974410612, 369992.4070254536 3284867.860338908, 369992.0126982555 3284863.739803892, 369990.8621255402 3284863.863737592, 369991.2771297628 3284867.974410612))",0,0,0,0,0,0,0
6720,27.9932,"POLYGON ((370013.0227709487 3285087.681132341, 370011.410263503 3285088.035771802, 370011.569227743 3285104.214691272, 370013.2102166628 3285104.203456149, 370013.0227709487 3285087.681132341))",0,0,0,0,1,0,0
6721,30.08651,"POLYGON ((370012.3755951393 3285084.376793399, 370011.3174791178 3285084.385910017, 370011.3595837541 3285087.702248367, 370012.4097017702 3285087.68891594, 370012.3755951393 3285084.376793399))",0,1,0,0,0,0,0
6722,27.46279,"POLYGON ((370369.0840291306 3284739.180023363, 370368.2373404754 3284739.133929558, 370367.9873416116 3284743.903846698, 370368.8407913176 3284743.944475343, 370368.8904191004 3284742.843815807, 370369.0840291306 3284739.180023363))",0,0,0,0,1,0,0
6723,30.93465,"POLYGON ((369933.6577719096 3284880.902995942, 369934.792969346 3284880.873272248, 369934.6865759315 3284876.809930632, 369933.5667321635 3284876.839252308, 369933.6577719096 3284880.902995942))",0,1,0,0,0,0,0
